host_id,neighbourhood_group,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
4239407,Manhattan,40.71658,-73.99065,Private room,89,2,0,2,10
266992480,Manhattan,40.76558,-73.98855,Entire home/apt,500,1,4,2,2
2196491,Manhattan,40.75696,-73.98323,Private room,65,14,0,3,85
2196491,Manhattan,40.75675,-73.98514,Private room,70,14,0,3,35
268807394,Manhattan,40.80143,-73.93916,Private room,80,3,0,3,205
130617332,Manhattan,40.81226,-73.94349,Private room,80,3,0,3,187
268572259,Brooklyn,40.70489,-73.92558,Private room,78,30,0,3,325
4107600,Brooklyn,40.70379,-73.91708,Private room,50,2,0,3,77
23533897,Brooklyn,40.6758,-73.95091,Entire home/apt,1500,2,0,7,267
269775225,Bronx,40.80146,-73.91673,Private room,125,3,0,2,365
130270076,Manhattan,40.78672,-73.9488,Entire home/apt,180,30,0,2,341
35098529,Manhattan,40.7441,-73.97683,Entire home/apt,170,30,0,5,213
35606248,Brooklyn,40.70301,-73.92552,Private room,63,2,0,5,358
219517861,Manhattan,40.70852,-74.0051,Entire home/apt,198,29,0,327,345
219517861,Manhattan,40.70802,-74.00642,Entire home/apt,180,29,0,327,338
226414996,Queens,40.7717,-73.90799,Entire home/apt,90,3,0,2,21
219517861,Manhattan,40.70818,-74.00631,Entire home/apt,135,29,0,327,339
219517861,Manhattan,40.70691,-74.00682,Entire home/apt,165,29,0,327,342
219517861,Manhattan,40.70772,-74.00673,Entire home/apt,165,29,0,327,347
72957132,Brooklyn,40.68698,-73.95514,Private room,70,2,0,3,291
4521174,Brooklyn,40.67032,-73.93957,Private room,65,7,0,3,63
269818817,Queens,40.70305,-73.89614,Entire home/apt,230,4,0,2,142
261779182,Brooklyn,40.67568,-74.00997,Entire home/apt,125,2,1,2,325
263504959,Queens,40.69298,-73.86396,Private room,50,1,6,8,288
269342470,Brooklyn,40.64116,-73.98589,Entire home/apt,67,1,1,2,48
35783912,Bronx,40.86249,-73.89234,Private room,39,3,1,8,180
35783912,Bronx,40.86427,-73.89215,Private room,39,2,1,8,175
35783912,Bronx,40.86294,-73.89242,Entire home/apt,99,2,0,8,343
21261408,Brooklyn,40.68988,-73.95936,Entire home/apt,282,1,1,6,342
269865501,Brooklyn,40.69297,-73.92111,Entire home/apt,275,2,0,3,360
78113383,Brooklyn,40.67244,-73.92267,Private room,30,7,0,3,44
78113383,Brooklyn,40.67305,-73.92279,Private room,30,7,0,3,44
45232769,Queens,40.7668,-73.91917,Private room,79,4,0,3,2
28580275,Manhattan,40.75795,-73.96567,Entire home/apt,189,1,0,4,351
269775225,Bronx,40.80087,-73.91635,Private room,100,3,0,2,365
263504959,Queens,40.69311,-73.86526,Private room,50,1,4,8,283
40299079,Brooklyn,40.6392,-73.96499,Entire home/apt,75,2,1,2,32
92493393,Staten Island,40.63207,-74.11406,Entire home/apt,190,1,0,5,342
202757964,Brooklyn,40.71749,-73.96362,Entire home/apt,220,30,0,6,211
202757964,Brooklyn,40.71863,-73.96358,Entire home/apt,220,30,0,6,205
261007573,Queens,40.76179,-73.76013,Private room,100,1,0,2,358
21261408,Brooklyn,40.68853,-73.96089,Shared room,45,1,0,6,345
1648806,Brooklyn,40.71358,-73.94092,Private room,60,1,0,2,173
4915341,Manhattan,40.73691,-73.99715,Private room,79,28,0,3,70
230720704,Bronx,40.91234,-73.89417,Private room,40,1,1,3,179
135563904,Queens,40.7055,-73.9096,Private room,180,1,2,3,78
268807394,Manhattan,40.80321,-73.93781,Private room,80,3,1,3,213
268807394,Manhattan,40.803,-73.93913,Private room,80,3,2,3,242
35082637,Brooklyn,40.71655,-73.96416,Shared room,115,3,1,2,66
202757964,Brooklyn,40.71792,-73.96266,Entire home/apt,195,30,0,6,200
202757964,Brooklyn,40.71936,-73.96436,Entire home/apt,195,30,0,6,239
261007573,Queens,40.76321,-73.7608,Private room,100,1,0,2,351
436365,Manhattan,40.76924,-73.95323,Private room,100,3,0,3,37
219517861,Manhattan,40.7084,-74.00518,Entire home/apt,699,29,0,327,327
268135013,Brooklyn,40.69627,-73.92705,Private room,49,1,1,6,7
219517861,Manhattan,40.70707,-74.00557,Entire home/apt,699,29,0,327,341
266998393,Brooklyn,40.69427,-73.91995,Private room,30,3,0,3,100
270077888,Brooklyn,40.69266,-73.92684,Private room,99,3,3,2,17
270327975,Manhattan,40.80701,-73.96619,Private room,63,10,0,2,83
270327975,Manhattan,40.80498,-73.9664,Private room,250,1,0,2,17
201667999,Queens,40.7391,-73.86944,Entire home/apt,88,1,0,2,50
267710728,Bronx,40.86143,-73.84556,Entire home/apt,79,2,2,2,169
269865501,Brooklyn,40.69445,-73.92235,Entire home/apt,550,2,0,3,354
244536777,Manhattan,40.81615,-73.94359,Entire home/apt,225,3,0,2,170
269865501,Brooklyn,40.69457,-73.92109,Entire home/apt,280,2,0,3,356
268896283,Manhattan,40.81524,-73.94168,Private room,47,1,0,2,115
269818817,Queens,40.7032,-73.89571,Entire home/apt,220,4,2,2,146
264862581,Queens,40.68263,-73.72597,Private room,79,1,3,3,89
118405437,Queens,40.69405,-73.86693,Private room,66,2,2,2,364
247335568,Queens,40.74753,-73.94054,Entire home/apt,170,3,0,7,16
263994272,Brooklyn,40.68708,-73.94657,Entire home/apt,44,1,0,3,179
24232061,Manhattan,40.77297,-73.9553,Private room,122,10,0,3,306
103503018,Manhattan,40.83029,-73.94191,Private room,60,1,3,2,49
40299079,Brooklyn,40.63926,-73.96416,Entire home/apt,100,2,0,2,71
3360618,Brooklyn,40.71186,-73.9399,Private room,59,2,2,3,74
19433714,Manhattan,40.72782,-73.99759,Entire home/apt,420,4,0,3,22
103503018,Manhattan,40.82856,-73.94021,Private room,60,1,2,2,33
2795371,Manhattan,40.72715,-73.98327,Entire home/apt,140,10,0,2,264
261187437,Brooklyn,40.63314,-74.006,Private room,69,1,0,6,365
40846857,Brooklyn,40.67327,-73.94951,Private room,70,4,0,2,17
261627898,Manhattan,40.74755,-74.00394,Private room,105,1,1,2,31
2795371,Manhattan,40.72878,-73.98478,Entire home/apt,129,20,0,2,180
261627898,Manhattan,40.74672,-74.00431,Private room,105,1,2,2,31
217463199,Queens,40.74345,-73.82721,Private room,80,3,0,4,358
31044879,Queens,40.73681,-73.92024,Private room,80,2,2,2,188
3360618,Brooklyn,40.71246,-73.94014,Private room,57,2,1,3,16
3360618,Brooklyn,40.71329,-73.93993,Private room,59,2,2,3,15
229739739,Brooklyn,40.64726,-73.95455,Private room,85,14,0,2,176
11306615,Manhattan,40.71767,-73.9997,Entire home/apt,350,2,0,2,12
164648188,Brooklyn,40.67595,-73.87964,Private room,50,3,0,2,23
200927536,Brooklyn,40.70517,-73.91703,Entire home/apt,120,2,0,3,155
218986739,Queens,40.74586,-73.94553,Private room,79,2,0,2,279
4128829,Queens,40.77292,-73.90101,Private room,62,9,0,2,365
164648188,Brooklyn,40.67407,-73.88179,Private room,49,3,0,2,23
269078124,Manhattan,40.84251,-73.94105,Private room,52,1,0,3,33
269078124,Manhattan,40.84288,-73.94201,Private room,54,1,0,3,6
269078124,Manhattan,40.84365,-73.94069,Private room,60,20,0,3,180
21261408,Brooklyn,40.68783,-73.96061,Shared room,40,1,3,6,350
270874051,Queens,40.75436,-73.93483,Private room,99,1,0,8,319
119051571,Brooklyn,40.69346,-73.96064,Private room,90,1,1,2,321
175103962,Brooklyn,40.68058,-73.90702,Private room,60,1,0,6,152
221213143,Manhattan,40.74164,-73.982,Entire home/apt,350,1,0,9,337
3103656,Brooklyn,40.69184,-73.90924,Private room,99,3,0,2,150
271029539,Manhattan,40.82165,-73.95423,Private room,48,1,1,4,128
52950465,Manhattan,40.75258,-73.97111,Private room,134,30,0,12,365
2355573,Brooklyn,40.71808,-73.94261,Private room,44,5,1,2,40
27922303,Brooklyn,40.65625,-74.0038,Private room,75,2,1,2,311
23436595,Brooklyn,40.72803,-73.95557,Entire home/apt,180,3,0,2,262
222287033,Brooklyn,40.71096,-73.96575,Private room,95,2,0,5,211
222287033,Brooklyn,40.71259,-73.96669,Private room,95,2,0,5,193
222287033,Brooklyn,40.71129,-73.96555,Private room,90,2,0,5,211
4239407,Manhattan,40.71467,-73.98985,Entire home/apt,209,3,0,2,5
222287033,Brooklyn,40.7122,-73.96667,Private room,90,2,0,5,211
270874051,Queens,40.75255,-73.93324,Private room,149,1,0,8,316
215128544,Queens,40.76987,-73.80451,Private room,48,1,3,2,166
270874051,Queens,40.753,-73.93485,Private room,99,1,0,8,319
215128544,Queens,40.76986,-73.80515,Private room,49,1,2,2,168
230720704,Bronx,40.91306,-73.89389,Private room,40,1,1,3,175
230720704,Bronx,40.91167,-73.89566,Private room,40,1,1,3,174
268784513,Queens,40.75755,-73.88199,Private room,50,1,3,3,359
270874051,Queens,40.75368,-73.93298,Private room,159,1,0,8,318
271162941,Brooklyn,40.62351,-73.95509,Private room,120,1,2,3,330
36380968,Brooklyn,40.57759,-73.96218,Private room,75,1,2,2,353
1786901,Manhattan,40.78189,-73.9455,Private room,69,3,0,9,30
3773866,Manhattan,40.81842,-73.9391,Private room,42,2,0,2,14
271275048,Manhattan,40.74638,-73.99094,Entire home/apt,125,30,0,2,245
271282883,Brooklyn,40.72779,-73.94081,Private room,99,6,0,2,54
11123552,Brooklyn,40.70187,-73.92389,Private room,50,1,1,2,11
218986739,Queens,40.74575,-73.9449,Private room,79,1,0,2,346
28891151,Brooklyn,40.66802,-73.88724,Private room,75,2,0,4,90
95886123,Queens,40.76621,-73.92274,Private room,100,2,0,2,357
264495166,Manhattan,40.80199,-73.95779,Private room,90,2,1,3,46
267710728,Bronx,40.86143,-73.84573,Entire home/apt,79,2,1,2,354
271350187,Brooklyn,40.71814,-73.95041,Private room,109,1,0,3,304
23773167,Manhattan,40.82682,-73.95157,Private room,70,2,0,2,312
268198789,Brooklyn,40.67877,-73.86722,Private room,68,2,0,2,315
23773167,Manhattan,40.8233,-73.95122,Entire home/apt,125,3,0,2,326
217595343,Manhattan,40.7982,-73.94422,Shared room,65,1,2,2,170
270874051,Queens,40.75258,-73.93475,Private room,119,1,0,8,333
271393608,Manhattan,40.76725,-73.98669,Shared room,70,1,3,6,24
3567433,Brooklyn,40.69069,-73.90836,Private room,55,3,0,2,23
188453457,Bronx,40.84218,-73.90969,Entire home/apt,390,2,0,2,348
164701861,Brooklyn,40.67451,-73.88806,Entire home/apt,100,3,0,2,112
14515065,Brooklyn,40.69845,-73.93591,Entire home/apt,148,1,0,2,349
57023844,Queens,40.68588,-73.77823,Private room,69,3,0,2,365
188453457,Bronx,40.84037,-73.8998,Private room,122,1,0,2,166
232596712,Manhattan,40.77574,-73.98917,Entire home/apt,583,30,0,6,343
268135013,Brooklyn,40.69485,-73.92759,Private room,69,1,1,6,103
30839692,Queens,40.75406,-73.80613,Shared room,25,1,1,3,86
255641440,Queens,40.75181,-73.81356,Private room,55,1,0,7,79
255641440,Queens,40.76393,-73.80895,Private room,42,1,0,7,4
192951036,Manhattan,40.728,-74.00032,Private room,99,1,0,10,226
268135013,Brooklyn,40.69617,-73.92588,Shared room,39,1,0,6,28
116305897,Manhattan,40.78935,-73.97389,Entire home/apt,180,30,0,9,311
10407935,Manhattan,40.72427,-73.99849,Entire home/apt,89,1,0,8,71
10407935,Manhattan,40.73635,-74.00223,Entire home/apt,89,1,0,8,72
10407935,Manhattan,40.73295,-74.00365,Entire home/apt,89,1,0,8,72
116305897,Manhattan,40.79098,-73.97384,Entire home/apt,150,30,0,9,343
101618737,Brooklyn,40.69191,-73.90807,Private room,80,3,0,2,13
271162941,Brooklyn,40.62486,-73.95458,Private room,80,1,0,3,330
101771985,Manhattan,40.80624,-73.9502,Private room,90,1,1,3,179
264495166,Manhattan,40.80079,-73.95783,Private room,85,2,0,3,11
271681014,Brooklyn,40.64531,-73.99757,Private room,45,2,0,3,139
271350187,Brooklyn,40.71731,-73.94907,Private room,135,1,2,3,353
178720348,Manhattan,40.81851,-73.9567,Shared room,75,1,0,2,34
41829977,Queens,40.7479,-73.87496,Private room,115,1,0,2,170
219908197,Brooklyn,40.71632,-73.94295,Entire home/apt,595,2,0,3,340
7441368,Manhattan,40.75584,-73.99304,Entire home/apt,175,1,0,2,270
229381517,Brooklyn,40.68077,-73.97489,Entire home/apt,250,1,0,2,175
271393608,Manhattan,40.76658,-73.98566,Shared room,69,1,0,6,23
260209224,Queens,40.75077,-73.8702,Entire home/apt,67,2,0,3,134
271393608,Manhattan,40.76802,-73.98721,Shared room,69,1,1,6,24
271393608,Manhattan,40.7664,-73.98586,Shared room,69,1,1,6,24
229739739,Brooklyn,40.646,-73.95455,Private room,85,7,0,2,176
271393608,Manhattan,40.76824,-73.98538,Shared room,69,1,0,6,19
271393608,Manhattan,40.76759,-73.98697,Shared room,69,1,1,6,24
41484943,Brooklyn,40.63676,-73.97448,Private room,54,7,0,2,225
6900478,Brooklyn,40.73201,-73.95299,Private room,85,1,0,2,83
271844440,Queens,40.59087,-73.81143,Entire home/apt,139,1,0,3,166
21515253,Manhattan,40.76141,-73.99213,Entire home/apt,209,1,1,2,32
271885652,Queens,40.58681,-73.8128,Entire home/apt,159,1,0,4,166
229381517,Brooklyn,40.68017,-73.97352,Entire home/apt,250,1,0,2,158
21515253,Manhattan,40.76062,-73.99349,Entire home/apt,209,1,0,2,112
44929652,Brooklyn,40.64431,-73.94867,Entire home/apt,200,3,1,4,357
214483712,Staten Island,40.59436,-74.16345,Private room,50,30,0,3,179
214483712,Staten Island,40.59475,-74.1637,Private room,50,30,0,3,364
264823783,Manhattan,40.81922,-73.95287,Private room,50,7,0,2,53
268784513,Queens,40.75815,-73.88323,Private room,55,1,2,3,358
253552326,Manhattan,40.71368,-73.99635,Private room,98,1,0,4,87
271844440,Queens,40.58967,-73.81351,Entire home/apt,129,1,0,3,172
52997121,Queens,40.67606,-73.78288,Entire home/apt,250,1,0,4,90
271885652,Queens,40.58818,-73.81302,Entire home/apt,139,1,1,4,171
23732730,Bronx,40.84443,-73.78497,Entire home/apt,1000,1,0,4,90
58629935,Brooklyn,40.6986,-73.91914,Private room,95,2,1,2,65
67567916,Brooklyn,40.64493,-73.99597,Shared room,35,1,0,4,362
272127488,Brooklyn,40.69206,-73.92282,Entire home/apt,80,1,0,2,13
271681014,Brooklyn,40.6466,-73.99751,Private room,45,1,0,3,151
271681014,Brooklyn,40.64452,-73.99699,Private room,45,1,0,3,179
266092932,Manhattan,40.75732,-73.99312,Entire home/apt,229,2,0,2,335
247335568,Queens,40.74717,-73.94254,Entire home/apt,200,1,0,7,5
82406306,Manhattan,40.80128,-73.93991,Private room,78,1,0,2,13
193345547,Brooklyn,40.69953,-73.92154,Entire home/apt,110,1,1,2,353
193345547,Brooklyn,40.69987,-73.92203,Entire home/apt,135,1,0,2,331
2793778,Queens,40.71716,-73.83452,Private room,50,4,0,5,55
23732730,Bronx,40.84295,-73.78433,Entire home/apt,600,1,0,4,44
167024334,Brooklyn,40.701,-73.9243,Entire home/apt,150,2,0,2,331
272127488,Brooklyn,40.69048,-73.92258,Private room,55,1,0,2,276
48018277,Brooklyn,40.69361,-73.94089,Private room,95,2,0,2,47
272267421,Queens,40.73455,-73.88899,Private room,50,1,0,3,73
43392243,Staten Island,40.6011,-74.0783,Shared room,30,2,0,4,82
167024334,Brooklyn,40.70286,-73.92697,Entire home/apt,120,1,0,2,339
263282580,Brooklyn,40.69567,-73.93431,Private room,45,1,1,2,362
261187437,Brooklyn,40.63392,-74.00505,Private room,69,1,0,6,180
140997060,Manhattan,40.77824,-73.98325,Entire home/apt,275,3,0,2,24
67567916,Brooklyn,40.64283,-73.99416,Shared room,30,1,0,4,365
67567916,Brooklyn,40.64426,-73.99385,Shared room,35,1,0,4,365
67567916,Brooklyn,40.64335,-73.9956,Shared room,35,1,0,4,174
270849897,Manhattan,40.83958,-73.94323,Private room,70,1,0,2,90
270849897,Manhattan,40.83967,-73.94189,Private room,70,1,0,2,165
272342845,Brooklyn,40.70181,-73.92541,Entire home/apt,120,30,0,2,338
270874051,Queens,40.75237,-73.93342,Private room,89,1,0,8,298
270874051,Queens,40.75428,-73.93461,Private room,89,1,0,8,321
272342845,Brooklyn,40.70157,-73.92542,Entire home/apt,160,2,0,2,359
1409706,Brooklyn,40.68739,-73.97792,Private room,135,6,0,2,26
271844440,Queens,40.59029,-73.81277,Entire home/apt,99,1,1,3,176
272477673,Manhattan,40.74714,-73.99117,Shared room,67,1,0,3,323
271885652,Queens,40.5879,-73.81269,Entire home/apt,99,1,1,4,162
53243644,Brooklyn,40.69242,-73.94133,Private room,60,1,0,2,20
1409706,Brooklyn,40.68889,-73.97632,Private room,130,6,1,2,29
173417532,Manhattan,40.74943,-73.97173,Private room,150,1,0,3,82
208514239,Brooklyn,40.71232,-73.9422,Entire home/apt,170,1,1,3,340
3850264,Manhattan,40.80658,-73.95736,Private room,138,3,1,2,65
255641440,Queens,40.75138,-73.81515,Private room,35,1,0,7,358
271162941,Brooklyn,40.62477,-73.95517,Private room,100,1,0,3,330
178272943,Queens,40.67189,-73.78008,Private room,50,1,0,4,70
49164956,Brooklyn,40.67762,-73.91565,Private room,46,30,0,5,246
63272360,Queens,40.69342,-73.8684,Private room,55,4,0,6,150
35783912,Bronx,40.86355,-73.89234,Private room,39,2,0,8,58
35783912,Bronx,40.86265,-73.89263,Entire home/apt,178,2,0,8,89
35783912,Bronx,40.86264,-73.89139,Private room,29,2,0,8,81
35783912,Bronx,40.86263,-73.89088,Private room,33,2,0,8,84
217463199,Queens,40.74344,-73.82642,Private room,45,3,0,4,365
217463199,Queens,40.74407,-73.82645,Private room,75,3,0,4,362
242573463,Brooklyn,40.69576,-73.94314,Private room,77,2,0,7,153
242573463,Brooklyn,40.69563,-73.94197,Private room,77,2,0,7,165
242573463,Brooklyn,40.69549,-73.9416,Private room,77,2,0,7,150
242573463,Brooklyn,40.69685,-73.94372,Private room,77,2,0,7,169
19797950,Brooklyn,40.66662,-73.9936,Private room,51,1,0,3,333
242573463,Brooklyn,40.6963,-73.94365,Private room,77,2,0,7,170
233485864,Staten Island,40.56506,-74.1024,Private room,40,1,0,2,341
242573463,Brooklyn,40.69684,-73.94257,Private room,77,2,0,7,168
95143048,Manhattan,40.72384,-73.98791,Entire home/apt,200,2,0,2,314
242573463,Brooklyn,40.69653,-73.94213,Private room,77,2,0,7,147
19797950,Brooklyn,40.66684,-73.99333,Private room,51,1,0,3,333
19962052,Manhattan,40.73929,-73.98183,Private room,135,2,1,3,41
267839371,Manhattan,40.77551,-73.95404,Private room,120,1,1,2,358
267839371,Manhattan,40.77574,-73.95324,Shared room,100,1,0,2,360
159382205,Queens,40.59291,-73.78708,Shared room,39,1,0,2,43
271282883,Brooklyn,40.72613,-73.9426,Private room,109,6,0,2,54
6556741,Brooklyn,40.68041,-73.95579,Private room,58,4,0,4,29
6057887,Manhattan,40.84905,-73.93951,Private room,79,3,0,5,18
6057887,Manhattan,40.84817,-73.93848,Private room,95,3,0,5,18
6057887,Manhattan,40.84762,-73.93898,Private room,45,4,0,5,7
235530740,Brooklyn,40.68196,-73.94463,Entire home/apt,165,3,0,3,152
5680111,Brooklyn,40.6878,-73.91506,Private room,65,4,0,7,149
200927536,Brooklyn,40.70598,-73.91618,Entire home/apt,129,5,0,3,351
271275048,Manhattan,40.74767,-73.99256,Entire home/apt,109,30,0,2,363
214095681,Queens,40.74583,-73.92268,Entire home/apt,74,15,0,2,22
22200018,Brooklyn,40.68437,-73.93508,Private room,75,2,0,2,115
159382205,Queens,40.59173,-73.78668,Shared room,37,1,0,2,148
272267421,Queens,40.73452,-73.88795,Private room,70,1,0,3,75
268394581,Brooklyn,40.68994,-73.93345,Private room,75,1,0,3,137
234090781,Queens,40.60804,-73.75829,Private room,45,3,1,2,90
30283594,Manhattan,40.76288,-73.95828,Entire home/apt,269,30,0,121,333
30283594,Manhattan,40.76302,-73.95769,Entire home/apt,269,30,0,121,318
268394581,Brooklyn,40.68969,-73.93285,Private room,68,1,1,3,127
272267421,Queens,40.73283,-73.8892,Private room,60,1,0,3,90
269342470,Brooklyn,40.64921,-73.97971,Entire home/apt,100,1,0,2,11
178272943,Queens,40.671,-73.77911,Entire home/apt,250,1,0,4,69
28966357,Manhattan,40.79485,-73.96243,Private room,100,28,0,3,337
107434423,Manhattan,40.74395,-73.99109,Entire home/apt,321,30,0,232,330
107434423,Manhattan,40.76111,-73.98511,Entire home/apt,303,30,0,232,318
107434423,Manhattan,40.72229,-73.99888,Entire home/apt,466,30,0,232,354
107434423,Manhattan,40.7453,-73.99063,Entire home/apt,338,30,0,232,325
107434423,Manhattan,40.74444,-73.99015,Entire home/apt,343,30,0,232,324
107434423,Manhattan,40.713,-74.00991,Entire home/apt,269,30,0,232,193
107434423,Manhattan,40.74451,-73.99939,Entire home/apt,421,30,0,232,292
107434423,Manhattan,40.71495,-74.00701,Entire home/apt,314,30,0,232,299
62659791,Brooklyn,40.67833,-73.95349,Shared room,80,1,0,2,365
21261408,Brooklyn,40.68971,-73.96073,Shared room,35,1,0,6,345
14598000,Brooklyn,40.70928,-73.94066,Private room,59,4,0,2,297
272477673,Manhattan,40.74753,-73.9908,Shared room,75,2,0,3,336
140433148,Brooklyn,40.69283,-73.90481,Private room,55,29,0,3,66
182954454,Queens,40.67105,-73.77308,Private room,75,2,0,2,88
6524294,Manhattan,40.78439,-73.95762,Entire home/apt,400,5,0,2,363
236187116,Brooklyn,40.69757,-73.92611,Private room,65,1,0,2,19
222549093,Manhattan,40.81486,-73.95795,Private room,59,3,0,3,5
236187116,Brooklyn,40.6978,-73.92589,Private room,75,1,0,2,18
226339724,Brooklyn,40.68111,-73.91294,Private room,40,5,0,10,356
271799,Brooklyn,40.69378,-73.93932,Entire home/apt,200,3,0,2,316
91268177,Manhattan,40.7448,-74.00761,Entire home/apt,299,3,0,4,220
23254491,Manhattan,40.80109,-73.94364,Private room,150,1,0,2,26
14598000,Brooklyn,40.70802,-73.94053,Entire home/apt,200,4,0,2,315
273354185,Bronx,40.81576,-73.84653,Entire home/apt,98,3,0,7,169
273354185,Bronx,40.81733,-73.84807,Entire home/apt,128,2,0,7,167
273354185,Bronx,40.8154,-73.84657,Private room,38,3,0,7,177
273354185,Bronx,40.81727,-73.84588,Private room,38,2,0,7,177
273354185,Bronx,40.81572,-73.84592,Private room,39,2,0,7,177
273354185,Bronx,40.81539,-73.84669,Private room,39,2,0,7,177
273354185,Bronx,40.81709,-73.84811,Private room,39,2,0,7,177
36205885,Queens,40.70688,-73.90981,Entire home/apt,80,1,0,3,163
270077888,Brooklyn,40.69266,-73.92589,Private room,47,30,0,2,162
270874051,Queens,40.75285,-73.93428,Private room,139,1,0,8,359
273392981,Queens,40.75716,-73.94222,Private room,101,1,0,3,365
222559543,Brooklyn,40.6618,-73.87908,Private room,48,2,0,2,329
3850264,Manhattan,40.80656,-73.95593,Private room,60,3,0,2,86
